 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
8080,1003669,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.93419942,5.978066474,200733.8,274095.7472,501312,368,1003134,501567.0,749.5331881,502097,501037,1002884,501442.0,336.5828278,501680,501204,0,0,0,0,92,60,2.989033237,2.989033237,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1009722,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.82668893,5.942229643,201944.4,275718.8285,509185,444,1008882,504441.0,7464.219182,509719,499163,1009188,504594.0,7120.565287,509629,499559,0,0,0,0,92,60,2.971114822,2.971114822,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1029352,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.48672952,5.828909838,205870.4,281285.4485,515094,336,1029016,514508.0,1557.049132,515609,513407,1028855,514427.5,1417.749096,515430,513425,0,0,0,0,92,60,2.914454919,2.914454919,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,994861,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.09297982,6.030993274,198972.2,271845.418,499648,382,994323,497161.5,4056.671604,500030,494293,994431,497215.5,4200.921387,500186,494245,0,0,0,0,92,60,3.015496637,3.015496637,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1045102,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.22319927,5.741066422,209020.4,285348.6393,528029,517,1044584,522292.0,9441.289742,528968,515616,1044163,522081.5,9142.183574,528546,515617,0,0,0,0,92,60,2.870533211,2.870533211,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,997130,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05180869,6.017269564,199426.0,272248.9265,498524,546,996584,498292.0,1277.034847,499195,497389,996535,498267.5,1134.906384,499070,497465,0,0,0,0,92,60,3.008634782,3.008634782,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1003811,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.93166243,5.977220811,200762.2,274164.4472,501636,476,1003326,501663.0,634.9818895,502112,501214,1003149,501574.5,772.8677118,502121,501028,0,0,0,0,92,60,2.988610406,2.988610406,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1000916,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.98352709,5.99450903,200183.2,273577.0358,508666,361,1000439,500219.5,12640.94793,509158,491281,1000424,500212.0,12466.29255,509027,491397,0,0,0,0,92,60,2.997254515,2.997254515,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1025085,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.55951945,5.853173151,205017.0,280007.507,514389,441,1024549,512274.5,3614.022759,514830,509719,1024463,512231.5,3809.18423,514925,509538,0,0,0,0,92,60,2.926586576,2.926586576,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1029264,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.4882246,5.829408198,205852.8,281023.7153,514868,499,1028765,514382.5,1796.758331,515653,513112,1028679,514339.5,1453.104435,515367,513312,0,0,0,0,92,60,2.914704099,2.914704099,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,997096,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05242424,6.017474747,199419.2,272275.8395,498642,488,996608,498304.0,1265.721138,499199,497409,996408,498204.0,1309.561759,499130,497278,0,0,0,0,92,60,3.008737373,3.008737373,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1060942,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,16.96605469,5.655351565,212188.4,289666.199,530865,367,1060230,530115.0,1579.676549,531232,528998,1060079,530039.5,2174.353352,531577,528502,0,0,0,0,92,60,2.827675782,2.827675782,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,942145,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,19.10533941,6.368446471,188429.0,257772.8304,496506,515,941354,470677.0,37256.04209,497021,444333,941428,470714.0,37594.03913,497297,444131,0,0,0,0,92,60,3.184223235,3.184223235,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1011196,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.80070333,5.933567775,202239.2,276057.1803,505944,570,1010626,505313.0,1960.099997,506699,503927,1010611,505305.5,1709.07709,506514,504097,0,0,0,0,92,60,2.966783888,2.966783888,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1002729,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.95101169,5.983670563,200545.8,273626.4819,501049,585,1001954,500977.0,929.1383105,501634,500320,1001936,500968.0,1210.566809,501824,500112,0,0,0,0,92,60,2.991835282,2.991835282,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1025028,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.56049591,5.853498636,205005.6,279948.1181,514121,486,1024542,512271.0,3572.303459,514797,509745,1024497,512248.5,3335.422687,514607,509890,0,0,0,0,92,60,2.926749318,2.926749318,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1029290,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.48778284,5.829260947,205858.0,281181.6107,515124,466,1028707,514353.5,1782.616195,515614,513093,1028824,514412.0,1831.406563,515707,513117,0,0,0,0,92,60,2.914630473,2.914630473,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1000612,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.98899074,5.996330246,200122.4,273388.5309,499723,319,1000293,500146.5,163.3416665,500262,500031,1000073,500036.5,327.3904397,500268,499805,0,0,0,0,92,60,2.998165123,2.998165123,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1022099,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.61081852,5.87027284,204419.8,278715.4938,515339,654,1021445,510722.5,7507.352696,516031,505414,1020758,510379.0,7939.394939,515993,504765,0,0,0,0,92,60,2.93513642,2.93513642,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,997021,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05378222,6.017927406,199404.2,272302.4053,498711,498,996487,498243.5,1365.423194,499209,497278,996423,498211.5,1461.589717,499245,497178,0,0,0,0,92,60,3.008963703,3.008963703,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1022123,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.61040501,5.870135003,204424.6,279215.0235,513823,505,1021618,510809.0,5013.387079,514354,507264,1021592,510796.0,5034.600282,514356,507236,0,0,0,0,92,60,2.935067502,2.935067502,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1002195,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.96057653,5.986858845,200439.0,273552.3626,500404,568,1001627,500813.5,419.3143212,501110,500517,1001489,500744.5,536.6940469,501124,500365,0,0,0,0,92,60,2.993429422,2.993429422,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1000638,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.98852332,5.996174441,200127.6,273177.9093,499393,543,1000095,500047.5,20.50609665,500062,500033,999941,499970.5,48.7903679,500005,499936,0,0,0,0,92,60,2.99808722,2.99808722,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1024884,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.56296322,5.854321074,204976.8,279976.9472,514466,343,1024541,512270.5,3891.208617,515022,509519,1024236,512118.0,3805.648696,514809,509427,0,0,0,0,92,60,2.927160537,2.927160537,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1012720,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.77391579,5.924638597,202544.0,276562.0593,514133,579,1012141,506070.5,12345.37729,514800,497341,1012101,506050.5,12249.21077,514712,497389,0,0,0,0,92,60,2.962319299,2.962319299,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1029407,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.48579522,5.828598407,205881.4,281154.0814,515200,416,1028936,514468.0,1623.51717,515616,513320,1028624,514312.0,1921.916231,515671,512953,0,0,0,0,92,60,2.914299203,2.914299203,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,997987,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.03630709,6.012102362,199597.4,272516.4858,499613,423,997343,498671.5,1929.694406,500036,497307,997311,498655.5,2264.86302,500257,497054,0,0,0,0,92,60,3.006051181,3.006051181,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1002228,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.95998515,5.986661718,200445.6,273731.6384,500559,455,1001773,500886.5,185.9690835,501018,500755,1001521,500760.5,358.5031381,501014,500507,0,0,0,0,92,60,2.993330859,2.993330859,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1014177,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.7483812,5.916127067,202835.4,276871.6272,512874,543,1013634,506817.0,9636.451214,513631,500003,1013420,506710.0,9709.990319,513576,499844,0,0,0,0,92,60,2.958063533,2.958063533,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1025272,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.55631676,5.852105588,205054.4,279869.5372,514227,535,1024493,512246.5,3557.454216,514762,509731,1024573,512286.5,3845.953783,515006,509567,0,0,0,0,92,60,2.926052794,2.926052794,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1029772,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.47959743,5.826532475,205954.4,281149.993,515268,351,1028945,514472.5,1621.395849,515619,513326,1029052,514526.0,2218.901079,516095,512957,0,0,0,0,92,60,2.913266238,2.913266238,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,997132,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05177248,6.017257494,199426.4,272257.8792,498643,519,996613,498306.5,1279.156167,499211,497402,996425,498212.5,1342.795777,499162,497263,0,0,0,0,92,60,3.008628747,3.008628747,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1029392,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.48605002,5.828683339,205878.4,281005.889,515087,504,1028888,514444.0,1658.872509,515617,513271,1028440,514220.0,1938.886794,515591,512849,0,0,0,0,92,60,2.91434167,2.91434167,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,996851,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05686106,6.018953685,199370.2,272333.6784,498820,382,996445,498222.5,1385.222184,499202,497243,996179,498089.5,1607.253714,499226,496953,0,0,0,0,92,60,3.009476843,3.009476843,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1021721,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.61733389,5.87244463,204344.2,279008.0164,512579,458,1021116,510558.0,3505.835421,513037,508079,1021014,510507.0,3785.849706,513184,507830,0,0,0,0,92,60,2.936222315,2.936222315,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1025246,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.55676199,5.852253996,205049.2,279984.0993,514308,500,1024529,512264.5,3597.052196,514808,509721,1024717,512358.5,3771.000464,515025,509692,0,0,0,0,92,60,2.926126998,2.926126998,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1009417,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.83207535,5.944025115,201883.4,275671.8246,506561,500,1008808,504404.0,3757.565435,507061,501747,1008828,504414.0,3897.572578,507170,501658,0,0,0,0,92,60,2.972012558,2.972012558,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1029441,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.48521771,5.828405902,205888.2,281247.8151,516403,496,1028945,514472.5,3438.660277,516904,512041,1028940,514470.0,3435.124743,516899,512041,0,0,0,0,92,60,2.914202951,2.914202951,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,993294,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.12152293,6.040507644,198658.8,271190.3971,499374,546,992707,496353.5,5292.694257,500096,492611,992748,496374.0,5072.784048,499961,492787,0,0,0,0,92,60,3.020253822,3.020253822,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1029650,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.48166853,5.827222843,205930.0,280748.4646,515019,609,1028976,514488.0,1612.203461,515628,513348,1028227,514113.5,2233.750322,515693,512534,0,0,0,0,92,60,2.913611421,2.913611421,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,996904,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05590107,6.01863369,199380.8,272311.7412,498607,424,996480,498240.0,1354.816593,499198,497282,996380,498190.0,1189.353606,499031,497349,0,0,0,0,92,60,3.009316845,3.009316845,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1001817,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.96735332,5.989117773,200363.4,273588.1271,500470,457,1001264,500632.0,417.1930009,500927,500337,1001138,500569.0,642.0529573,501023,500115,0,0,0,0,92,60,2.994558887,2.994558887,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1005714,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.89773236,5.965910786,201142.8,274602.2641,504401,528,1005186,502593.0,3575.131886,505121,500065,1004994,502497.0,3497.35014,504970,500024,0,0,0,0,92,60,2.982955393,2.982955393,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1024999,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.56099274,5.853664247,204999.8,280192.1174,514383,370,1024621,512310.5,3454.216626,514753,509868,1024606,512303.0,3476.136936,514761,509845,0,0,0,0,92,60,2.926832124,2.926832124,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1029368,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.48645771,5.828819237,205873.6,281158.0243,515007,408,1028960,514480.0,1565.534414,515587,513373,1028719,514359.5,1492.702415,515415,513304,0,0,0,0,92,60,2.914409618,2.914409618,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,997169,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.05110267,6.017034224,199433.8,272158.5087,498559,564,996605,498302.5,1262.185604,499195,497410,996335,498167.5,1351.281059,499123,497212,0,0,0,0,92,60,3.008517112,3.008517112,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,61003896,10,10,413,256,413,0,41.3,130.6020674,256,0,25.6,80.9543081,10.9665127,0.327847913,3210731.368,4755442.875,10000000,41,60500000,6721470.0,5015273.783,10100000,127,61000000,6772520.444,4952988.279,10100000,774,0,0,0,0,328,328,0.163923957,0.163923957,0,413,31.85714286,103.6321792,10739.62857,0,0,0,1,0,0,0,0,1,33.45,41.3,25.6,328,0,0,0,0,0,0,10,413,10,256,29200,110,1,32,59809.66667,21491.2167,103678,50847,10000000.0,12608.76315,10000000,9997501,Bot
8080,50856,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39.32672644,50856.0,0.0,50856,50856,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19.66336322,19.66336322,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,237,110,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1003525,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.93677288,5.978924292,200705.0,273747.7061,500872,747,1002750,501375.0,479.4183976,501714,501036,1002683,501341.5,392.4442636,501619,501064,0,0,0,0,92,60,2.989462146,2.989462146,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,998927,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.01933475,6.006444915,199785.4,272809.2372,499272,370,998180,499090.0,1028.13326,499817,498363,998557,499278.5,1047.225143,500019,498538,0,0,0,0,92,60,3.003222458,3.003222458,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1030566,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.46613026,5.822043421,206113.2,281424.5392,514970,432,1030134,515067.0,796.2022356,515630,514504,1029888,514944.0,647.7098116,515402,514486,0,0,0,0,92,60,2.91102171,2.91102171,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1001281,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.9769715,5.992323833,200256.2,273575.2766,509010,357,1000478,500239.0,12973.99522,509413,491065,1000878,500439.0,12626.09868,509367,491511,0,0,0,0,92,60,2.996161917,2.996161917,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,999538,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,18.00831984,6.002773281,199907.6,272951.3169,499445,563,998975,499487.5,758.7255762,500024,498951,998963,499481.5,744.5834406,500008,498955,0,0,0,0,92,60,3.001386641,3.001386641,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
8080,1002324,3,3,0,18,0,0,0.0,0.0,6,6,6.0,0.0,17.95826499,5.986088331,200464.8,273628.6958,500255,552,1001772,500886.0,212.1320344,501036,500736,1001753,500876.5,98.28784258,500946,500807,0,0,0,0,92,60,2.993044165,2.993044165,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Bot
